Headspace UserId,Pack Category,Pack Name,Session Name,Completion Date,Completion Platform
HSUSER_RQZSRPKAAWOWY30R,EVERYDAY_HEADSPACE,Everyday Headspace,Jun 16,2018-06-16 01:46:15,ANDROID
HSUSER_RQZSRPKAAWOWY30R,DISCOVER_SINGLES,For the Weekend,For the Weekend,2018-06-16 16:33:47,ANDROID
HSUSER_RQZSRPKAAWOWY30R,DISCOVER_SINGLES,Reset,Reset,2018-06-17 16:20:49,ANDROID
HSUSER_RQZSRPKAAWOWY30R,PACK_GROUP,Prioritization,Session 8,2018-06-18 12:09:28,ANDROID
HSUSER_RQZSRPKAAWOWY30R,DISCOVER_SINGLES,Sleeping,Sleeping,2018-06-20 04:42:38,ANDROID
HSUSER_RQZSRPKAAWOWY30R,EVERYDAY_HEADSPACE,Everyday Headspace,Jun 20,2018-06-20 22:14:24,ANDROID
HSUSER_RQZSRPKAAWOWY30R,DISCOVER_SINGLES,Commuting,Commuting,2018-06-20 22:26:18,ANDROID
HSUSER_RQZSRPKAAWOWY30R,PACK_GROUP,Prioritization,Session 9,2018-06-21 13:45:00,ANDROID
HSUSER_RQZSRPKAAWOWY30R,EVERYDAY_HEADSPACE,Everyday Headspace,Jun 23,2018-06-23 00:43:36,ANDROID
HSUSER_RQZSRPKAAWOWY30R,EVERYDAY_HEADSPACE,Everyday Headspace,Jun 24,2018-06-24 04:46:51,ANDROID
HSUSER_RQZSRPKAAWOWY30R,DISCOVER_SINGLES,Sleeping,Sleeping,2018-06-25 03:26:38,ANDROID
HSUSER_RQZSRPKAAWOWY30R,DISCOVER_SINGLES,Sleeping,Sleeping,2018-06-26 03:27:27,ANDROID
HSUSER_RQZSRPKAAWOWY30R,PACK_GROUP,Prioritization,Session 10,2018-06-26 15:43:46,ANDROID
HSUSER_RQZSRPKAAWOWY30R,DISCOVER_SINGLES,Waking Up,Waking Up,2018-06-27 12:11:02,ANDROID
HSUSER_RQZSRPKAAWOWY30R,EVERYDAY_HEADSPACE,Everyday Headspace,Jun 28,2018-06-28 20:40:28,ANDROID
HSUSER_RQZSRPKAAWOWY30R,EVERYDAY_HEADSPACE,Everyday Headspace,Jun 29,2018-06-29 22:30:42,ANDROID
HSUSER_RQZSRPKAAWOWY30R,EVERYDAY_HEADSPACE,Everyday Headspace,Jul 1,2018-07-01 01:37:21,ANDROID
HSUSER_RQZSRPKAAWOWY30R,PACK_GROUP,Sadness,Session 1,2018-07-01 23:53:00,ANDROID
HSUSER_RQZSRPKAAWOWY30R,PACK_GROUP,Sadness,Session 2,2018-07-02 20:44:03,ANDROID
HSUSER_RQZSRPKAAWOWY30R,DISCOVER_SINGLES,Sleeping,Sleeping,2018-07-04 04:22:42,ANDROID
HSUSER_RQZSRPKAAWOWY30R,PACK_GROUP,Sadness,Session 3,2018-07-04 13:40:32,ANDROID
HSUSER_RQZSRPKAAWOWY30R,PACK_GROUP,Sadness,Session 4,2018-07-05 14:38:38,ANDROID
HSUSER_RQZSRPKAAWOWY30R,DISCOVER_SINGLES,End of Day,End of Day,2018-07-07 03:44:22,ANDROID
HSUSER_RQZSRPKAAWOWY30R,PACK_GROUP,Sadness,Session 5,2018-07-07 16:05:07,ANDROID
HSUSER_RQZSRPKAAWOWY30R,DISCOVER_SINGLES,Vacation,Vacation,2018-07-08 18:24:52,ANDROID
HSUSER_RQZSRPKAAWOWY30R,DISCOVER_SINGLES,Vacation,Vacation,2018-07-08 18:24:52,ANDROID
HSUSER_RQZSRPKAAWOWY30R,DISCOVER_SINGLES,Vacation,Vacation,2018-07-08 18:24:52,ANDROID
HSUSER_RQZSRPKAAWOWY30R,DISCOVER_SINGLES,Vacation,Vacation,2018-07-08 18:26:17,ANDROID
HSUSER_RQZSRPKAAWOWY30R,DISCOVER_SINGLES,Vacation,Vacation,2018-07-08 18:26:17,ANDROID
HSUSER_RQZSRPKAAWOWY30R,DISCOVER_SINGLES,Vacation,Vacation,2018-07-08 18:26:17,ANDROID
HSUSER_RQZSRPKAAWOWY30R,PACK_GROUP,Sadness,Session 6,2018-07-09 15:54:47,ANDROID
HSUSER_RQZSRPKAAWOWY30R,PACK_GROUP,Sadness,Session 6,2018-07-09 15:54:47,ANDROID
HSUSER_RQZSRPKAAWOWY30R,PACK_GROUP,Sadness,Session 6,2018-07-09 15:54:47,ANDROID
HSUSER_RQZSRPKAAWOWY30R,DISCOVER_SINGLES,End of Day,End of Day,2018-07-10 17:05:07,ANDROID
HSUSER_RQZSRPKAAWOWY30R,DISCOVER_SINGLES,End of Day,End of Day,2018-07-10 17:05:07,ANDROID
HSUSER_RQZSRPKAAWOWY30R,DISCOVER_SINGLES,End of Day,End of Day,2018-07-10 17:05:07,ANDROID
HSUSER_RQZSRPKAAWOWY30R,DISCOVER_SINGLES,End of Day,End of Day,2018-07-10 17:05:07,ANDROID
HSUSER_RQZSRPKAAWOWY30R,DISCOVER_SINGLES,End of Day,End of Day,2018-07-10 17:05:07,ANDROID
HSUSER_RQZSRPKAAWOWY30R,DISCOVER_SINGLES,End of Day,End of Day,2018-07-10 17:05:07,ANDROID
HSUSER_RQZSRPKAAWOWY30R,DISCOVER_SINGLES,End of Day,End of Day,2018-07-10 17:05:07,ANDROID
HSUSER_RQZSRPKAAWOWY30R,DISCOVER_SINGLES,End of Day,End of Day,2018-07-10 17:05:07,ANDROID
HSUSER_RQZSRPKAAWOWY30R,DISCOVER_SINGLES,End of Day,End of Day,2018-07-10 17:05:07,ANDROID
HSUSER_RQZSRPKAAWOWY30R,DISCOVER_SINGLES,End of Day,End of Day,2018-07-10 17:05:07,ANDROID
HSUSER_RQZSRPKAAWOWY30R,DISCOVER_SINGLES,End of Day,End of Day,2018-07-10 17:05:07,ANDROID
HSUSER_RQZSRPKAAWOWY30R,DISCOVER_SINGLES,End of Day,End of Day,2018-07-10 17:05:07,ANDROID
HSUSER_RQZSRPKAAWOWY30R,DISCOVER_SINGLES,End of Day,End of Day,2018-07-10 17:05:07,ANDROID
HSUSER_RQZSRPKAAWOWY30R,DISCOVER_SINGLES,End of Day,End of Day,2018-07-10 17:05:07,ANDROID
HSUSER_RQZSRPKAAWOWY30R,DISCOVER_SINGLES,End of Day,End of Day,2018-07-10 17:05:07,ANDROID
HSUSER_RQZSRPKAAWOWY30R,DISCOVER_SINGLES,End of Day,End of Day,2018-07-10 17:05:07,ANDROID
HSUSER_RQZSRPKAAWOWY30R,DISCOVER_SINGLES,End of Day,End of Day,2018-07-10 17:05:07,ANDROID
HSUSER_RQZSRPKAAWOWY30R,DISCOVER_SINGLES,End of Day,End of Day,2018-07-10 17:05:07,ANDROID
HSUSER_RQZSRPKAAWOWY30R,DISCOVER_SINGLES,End of Day,End of Day,2018-07-10 17:05:07,ANDROID
HSUSER_RQZSRPKAAWOWY30R,DISCOVER_SINGLES,End of Day,End of Day,2018-07-10 17:05:07,ANDROID
HSUSER_RQZSRPKAAWOWY30R,DISCOVER_SINGLES,End of Day,End of Day,2018-07-10 17:05:07,ANDROID
HSUSER_RQZSRPKAAWOWY30R,DISCOVER_SINGLES,End of Day,End of Day,2018-07-10 17:05:07,ANDROID
HSUSER_RQZSRPKAAWOWY30R,DISCOVER_SINGLES,End of Day,End of Day,2018-07-10 17:05:07,ANDROID
HSUSER_RQZSRPKAAWOWY30R,DISCOVER_SINGLES,End of Day,End of Day,2018-07-10 17:05:07,ANDROID
HSUSER_RQZSRPKAAWOWY30R,DISCOVER_SINGLES,End of Day,End of Day,2018-07-10 17:05:07,ANDROID
HSUSER_RQZSRPKAAWOWY30R,DISCOVER_SINGLES,End of Day,End of Day,2018-07-10 17:05:07,ANDROID
HSUSER_RQZSRPKAAWOWY30R,DISCOVER_SINGLES,End of Day,End of Day,2018-07-10 17:05:07,ANDROID
HSUSER_RQZSRPKAAWOWY30R,DISCOVER_SINGLES,End of Day,End of Day,2018-07-10 17:05:07,ANDROID
HSUSER_RQZSRPKAAWOWY30R,DISCOVER_SINGLES,End of Day,End of Day,2018-07-10 17:05:07,ANDROID
HSUSER_RQZSRPKAAWOWY30R,DISCOVER_SINGLES,End of Day,End of Day,2018-07-11 14:59:42,ANDROID
HSUSER_RQZSRPKAAWOWY30R,DISCOVER_SINGLES,End of Day,End of Day,2018-07-11 14:59:42,ANDROID
HSUSER_RQZSRPKAAWOWY30R,DISCOVER_SINGLES,End of Day,End of Day,2018-07-11 14:59:42,ANDROID
HSUSER_RQZSRPKAAWOWY30R,DISCOVER_SINGLES,End of Day,End of Day,2018-07-11 14:59:42,ANDROID
HSUSER_RQZSRPKAAWOWY30R,DISCOVER_SINGLES,End of Day,End of Day,2018-07-11 14:59:42,ANDROID
HSUSER_RQZSRPKAAWOWY30R,DISCOVER_SINGLES,End of Day,End of Day,2018-07-11 14:59:42,ANDROID
HSUSER_RQZSRPKAAWOWY30R,DISCOVER_SINGLES,End of Day,End of Day,2018-07-11 14:59:42,ANDROID
HSUSER_RQZSRPKAAWOWY30R,DISCOVER_SINGLES,End of Day,End of Day,2018-07-11 14:59:42,ANDROID
HSUSER_RQZSRPKAAWOWY30R,DISCOVER_SINGLES,End of Day,End of Day,2018-07-11 14:59:42,ANDROID
HSUSER_RQZSRPKAAWOWY30R,DISCOVER_SINGLES,End of Day,End of Day,2018-07-11 14:59:42,ANDROID
HSUSER_RQZSRPKAAWOWY30R,DISCOVER_SINGLES,End of Day,End of Day,2018-07-11 14:59:42,ANDROID
HSUSER_RQZSRPKAAWOWY30R,DISCOVER_SINGLES,End of Day,End of Day,2018-07-11 14:59:42,ANDROID
HSUSER_RQZSRPKAAWOWY30R,DISCOVER_SINGLES,End of Day,End of Day,2018-07-11 14:59:42,ANDROID
HSUSER_RQZSRPKAAWOWY30R,DISCOVER_SINGLES,End of Day,End of Day,2018-07-11 14:59:42,ANDROID
HSUSER_RQZSRPKAAWOWY30R,DISCOVER_SINGLES,End of Day,End of Day,2018-07-11 14:59:42,ANDROID
HSUSER_RQZSRPKAAWOWY30R,DISCOVER_SINGLES,End of Day,End of Day,2018-07-11 14:59:42,ANDROID
HSUSER_RQZSRPKAAWOWY30R,DISCOVER_SINGLES,End of Day,End of Day,2018-07-11 14:59:42,ANDROID
HSUSER_RQZSRPKAAWOWY30R,DISCOVER_SINGLES,End of Day,End of Day,2018-07-11 14:59:42,ANDROID
HSUSER_RQZSRPKAAWOWY30R,DISCOVER_SINGLES,End of Day,End of Day,2018-07-11 14:59:42,ANDROID
HSUSER_RQZSRPKAAWOWY30R,DISCOVER_SINGLES,End of Day,End of Day,2018-07-11 14:59:42,ANDROID
HSUSER_RQZSRPKAAWOWY30R,DISCOVER_SINGLES,End of Day,End of Day,2018-07-11 14:59:42,ANDROID
HSUSER_RQZSRPKAAWOWY30R,DISCOVER_SINGLES,End of Day,End of Day,2018-07-11 14:59:42,ANDROID
HSUSER_RQZSRPKAAWOWY30R,DISCOVER_SINGLES,End of Day,End of Day,2018-07-11 14:59:42,ANDROID
HSUSER_RQZSRPKAAWOWY30R,DISCOVER_SINGLES,End of Day,End of Day,2018-07-11 14:59:42,ANDROID
HSUSER_RQZSRPKAAWOWY30R,DISCOVER_SINGLES,End of Day,End of Day,2018-07-11 14:59:42,ANDROID
HSUSER_RQZSRPKAAWOWY30R,DISCOVER_SINGLES,End of Day,End of Day,2018-07-11 14:59:42,ANDROID
HSUSER_RQZSRPKAAWOWY30R,DISCOVER_SINGLES,End of Day,End of Day,2018-07-11 14:59:42,ANDROID
HSUSER_RQZSRPKAAWOWY30R,DISCOVER_SINGLES,Vacation,Vacation,2018-07-12 13:24:22,ANDROID
HSUSER_RQZSRPKAAWOWY30R,DISCOVER_SINGLES,Vacation,Vacation,2018-07-12 13:24:22,ANDROID
HSUSER_RQZSRPKAAWOWY30R,DISCOVER_SINGLES,Vacation,Vacation,2018-07-12 13:24:22,ANDROID
HSUSER_RQZSRPKAAWOWY30R,DISCOVER_SINGLES,Vacation,Vacation,2018-07-12 13:24:22,ANDROID
HSUSER_RQZSRPKAAWOWY30R,DISCOVER_SINGLES,Vacation,Vacation,2018-07-12 13:24:22,ANDROID
HSUSER_RQZSRPKAAWOWY30R,DISCOVER_SINGLES,Vacation,Vacation,2018-07-12 13:24:22,ANDROID
HSUSER_RQZSRPKAAWOWY30R,DISCOVER_SINGLES,Vacation,Vacation,2018-07-12 13:24:22,ANDROID
HSUSER_RQZSRPKAAWOWY30R,DISCOVER_SINGLES,Vacation,Vacation,2018-07-12 13:24:22,ANDROID
HSUSER_RQZSRPKAAWOWY30R,DISCOVER_SINGLES,Vacation,Vacation,2018-07-12 13:24:22,ANDROID
HSUSER_RQZSRPKAAWOWY30R,DISCOVER_SINGLES,Vacation,Vacation,2018-07-12 13:24:22,ANDROID
HSUSER_RQZSRPKAAWOWY30R,DISCOVER_SINGLES,Vacation,Vacation,2018-07-12 13:24:22,ANDROID
HSUSER_RQZSRPKAAWOWY30R,DISCOVER_SINGLES,Vacation,Vacation,2018-07-12 13:24:22,ANDROID
HSUSER_RQZSRPKAAWOWY30R,DISCOVER_SINGLES,Vacation,Vacation,2018-07-12 13:24:22,ANDROID
HSUSER_RQZSRPKAAWOWY30R,DISCOVER_SINGLES,Vacation,Vacation,2018-07-12 13:24:22,ANDROID
HSUSER_RQZSRPKAAWOWY30R,DISCOVER_SINGLES,Vacation,Vacation,2018-07-12 13:24:22,ANDROID
HSUSER_RQZSRPKAAWOWY30R,DISCOVER_SINGLES,Vacation,Vacation,2018-07-12 13:24:22,ANDROID
HSUSER_RQZSRPKAAWOWY30R,DISCOVER_SINGLES,Vacation,Vacation,2018-07-12 13:24:22,ANDROID
HSUSER_RQZSRPKAAWOWY30R,DISCOVER_SINGLES,Vacation,Vacation,2018-07-12 13:24:22,ANDROID
HSUSER_RQZSRPKAAWOWY30R,DISCOVER_SINGLES,Vacation,Vacation,2018-07-12 13:24:22,ANDROID
HSUSER_RQZSRPKAAWOWY30R,DISCOVER_SINGLES,Vacation,Vacation,2018-07-12 13:24:22,ANDROID
HSUSER_RQZSRPKAAWOWY30R,DISCOVER_SINGLES,Vacation,Vacation,2018-07-12 13:24:22,ANDROID
HSUSER_RQZSRPKAAWOWY30R,DISCOVER_SINGLES,Vacation,Vacation,2018-07-12 13:24:22,ANDROID
HSUSER_RQZSRPKAAWOWY30R,DISCOVER_SINGLES,Vacation,Vacation,2018-07-12 13:24:22,ANDROID
HSUSER_RQZSRPKAAWOWY30R,DISCOVER_SINGLES,End of Day,End of Day,2018-07-13 15:25:12,ANDROID
HSUSER_RQZSRPKAAWOWY30R,DISCOVER_SINGLES,End of Day,End of Day,2018-07-13 15:25:12,ANDROID
HSUSER_RQZSRPKAAWOWY30R,DISCOVER_SINGLES,End of Day,End of Day,2018-07-13 15:25:12,ANDROID
HSUSER_RQZSRPKAAWOWY30R,DISCOVER_SINGLES,End of Day,End of Day,2018-07-13 15:25:12,ANDROID
HSUSER_RQZSRPKAAWOWY30R,DISCOVER_SINGLES,End of Day,End of Day,2018-07-13 15:25:12,ANDROID
HSUSER_RQZSRPKAAWOWY30R,DISCOVER_SINGLES,End of Day,End of Day,2018-07-13 15:25:12,ANDROID
HSUSER_RQZSRPKAAWOWY30R,DISCOVER_SINGLES,End of Day,End of Day,2018-07-13 15:25:12,ANDROID
HSUSER_RQZSRPKAAWOWY30R,DISCOVER_SINGLES,End of Day,End of Day,2018-07-13 15:25:12,ANDROID
HSUSER_RQZSRPKAAWOWY30R,DISCOVER_SINGLES,End of Day,End of Day,2018-07-13 15:25:12,ANDROID
HSUSER_RQZSRPKAAWOWY30R,DISCOVER_SINGLES,End of Day,End of Day,2018-07-13 15:25:12,ANDROID
HSUSER_RQZSRPKAAWOWY30R,DISCOVER_SINGLES,End of Day,End of Day,2018-07-13 15:25:12,ANDROID
HSUSER_RQZSRPKAAWOWY30R,DISCOVER_SINGLES,End of Day,End of Day,2018-07-13 15:25:12,ANDROID
HSUSER_RQZSRPKAAWOWY30R,DISCOVER_SINGLES,End of Day,End of Day,2018-07-13 15:25:12,ANDROID
HSUSER_RQZSRPKAAWOWY30R,DISCOVER_SINGLES,End of Day,End of Day,2018-07-13 15:25:12,ANDROID
HSUSER_RQZSRPKAAWOWY30R,DISCOVER_SINGLES,End of Day,End of Day,2018-07-13 15:25:12,ANDROID
HSUSER_RQZSRPKAAWOWY30R,DISCOVER_SINGLES,End of Day,End of Day,2018-07-13 15:25:12,ANDROID
HSUSER_RQZSRPKAAWOWY30R,DISCOVER_SINGLES,End of Day,End of Day,2018-07-13 15:25:12,ANDROID
HSUSER_RQZSRPKAAWOWY30R,DISCOVER_SINGLES,End of Day,End of Day,2018-07-13 15:25:12,ANDROID
HSUSER_RQZSRPKAAWOWY30R,DISCOVER_SINGLES,End of Day,End of Day,2018-07-13 15:25:12,ANDROID
HSUSER_RQZSRPKAAWOWY30R,DISCOVER_SINGLES,End of Day,End of Day,2018-07-13 15:25:12,ANDROID
HSUSER_RQZSRPKAAWOWY30R,DISCOVER_SINGLES,End of Day,End of Day,2018-07-13 15:25:12,ANDROID
HSUSER_RQZSRPKAAWOWY30R,DISCOVER_SINGLES,End of Day,End of Day,2018-07-13 15:25:12,ANDROID
HSUSER_RQZSRPKAAWOWY30R,DISCOVER_SINGLES,End of Day,End of Day,2018-07-13 15:25:12,ANDROID
HSUSER_RQZSRPKAAWOWY30R,DISCOVER_SINGLES,Vacation,Vacation,2018-07-14 16:31:10,ANDROID
HSUSER_RQZSRPKAAWOWY30R,DISCOVER_SINGLES,Vacation,Vacation,2018-07-14 16:31:10,ANDROID
HSUSER_RQZSRPKAAWOWY30R,PACK_GROUP,Sadness,Session 7,2018-07-16 19:15:05,ANDROID
HSUSER_RQZSRPKAAWOWY30R,PACK_GROUP,Sadness,Session 7,2018-07-16 19:15:05,ANDROID
HSUSER_RQZSRPKAAWOWY30R,PACK_GROUP,Sadness,Session 7,2018-07-16 19:15:05,ANDROID
HSUSER_RQZSRPKAAWOWY30R,PACK_GROUP,Sadness,Session 7,2018-07-16 19:15:05,ANDROID
HSUSER_RQZSRPKAAWOWY30R,PACK_GROUP,Sadness,Session 7,2018-07-16 19:15:05,ANDROID
HSUSER_RQZSRPKAAWOWY30R,PACK_GROUP,Sadness,Session 7,2018-07-16 19:15:05,ANDROID
HSUSER_RQZSRPKAAWOWY30R,PACK_GROUP,Sadness,Session 7,2018-07-16 19:15:05,ANDROID
HSUSER_RQZSRPKAAWOWY30R,PACK_GROUP,Sadness,Session 7,2018-07-16 19:15:05,ANDROID
HSUSER_RQZSRPKAAWOWY30R,PACK_GROUP,Sadness,Session 7,2018-07-16 19:15:05,ANDROID
HSUSER_RQZSRPKAAWOWY30R,PACK_GROUP,Sadness,Session 7,2018-07-16 19:15:05,ANDROID
HSUSER_RQZSRPKAAWOWY30R,PACK_GROUP,Sadness,Session 7,2018-07-16 19:15:05,ANDROID
HSUSER_RQZSRPKAAWOWY30R,DISCOVER_SINGLES,End of Day,End of Day,2018-07-17 15:26:12,ANDROID
HSUSER_RQZSRPKAAWOWY30R,DISCOVER_SINGLES,End of Day,End of Day,2018-07-17 15:26:12,ANDROID
HSUSER_RQZSRPKAAWOWY30R,DISCOVER_SINGLES,End of Day,End of Day,2018-07-17 15:26:12,ANDROID
HSUSER_RQZSRPKAAWOWY30R,DISCOVER_SINGLES,End of Day,End of Day,2018-07-17 15:26:12,ANDROID
HSUSER_RQZSRPKAAWOWY30R,DISCOVER_SINGLES,End of Day,End of Day,2018-07-17 15:26:12,ANDROID
HSUSER_RQZSRPKAAWOWY30R,DISCOVER_SINGLES,End of Day,End of Day,2018-07-17 15:26:12,ANDROID
HSUSER_RQZSRPKAAWOWY30R,DISCOVER_SINGLES,End of Day,End of Day,2018-07-17 15:26:12,ANDROID
HSUSER_RQZSRPKAAWOWY30R,DISCOVER_SINGLES,End of Day,End of Day,2018-07-17 15:26:12,ANDROID
HSUSER_RQZSRPKAAWOWY30R,DISCOVER_SINGLES,End of Day,End of Day,2018-07-17 15:26:12,ANDROID
HSUSER_RQZSRPKAAWOWY30R,DISCOVER_SINGLES,End of Day,End of Day,2018-07-17 15:26:12,ANDROID
HSUSER_RQZSRPKAAWOWY30R,DISCOVER_SINGLES,End of Day,End of Day,2018-07-18 16:36:50,ANDROID
HSUSER_RQZSRPKAAWOWY30R,DISCOVER_SINGLES,End of Day,End of Day,2018-07-18 16:36:50,ANDROID
HSUSER_RQZSRPKAAWOWY30R,EVERYDAY_HEADSPACE,Everyday Headspace,Jul 19,2018-07-19 20:01:19,ANDROID
HSUSER_RQZSRPKAAWOWY30R,DISCOVER_SINGLES,Reset,Reset,2018-07-19 20:02:14,ANDROID
HSUSER_RQZSRPKAAWOWY30R,DISCOVER_SINGLES,Reset,Reset,2018-07-19 20:07:08,ANDROID
HSUSER_RQZSRPKAAWOWY30R,DISCOVER_SINGLES,End of Day,End of Day,2018-07-20 20:42:05,ANDROID
HSUSER_RQZSRPKAAWOWY30R,EVERYDAY_HEADSPACE,Everyday Headspace,Jul 21,2018-07-21 15:48:46,ANDROID
HSUSER_RQZSRPKAAWOWY30R,DISCOVER_SINGLES,Reset,Reset,2018-07-23 14:18:43,ANDROID
HSUSER_RQZSRPKAAWOWY30R,PACK_GROUP,Sadness,Session 8,2018-07-24 20:11:24,ANDROID
HSUSER_RQZSRPKAAWOWY30R,PACK_GROUP,Sadness,Session 8,2018-07-24 20:11:24,ANDROID
HSUSER_RQZSRPKAAWOWY30R,PACK_GROUP,Sadness,Session 8,2018-07-24 20:11:24,ANDROID
HSUSER_RQZSRPKAAWOWY30R,DISCOVER_SINGLES,End of Day,End of Day,2018-07-25 17:17:57,ANDROID
HSUSER_RQZSRPKAAWOWY30R,DISCOVER_SINGLES,End of Day,End of Day,2018-07-25 17:17:57,ANDROID
HSUSER_RQZSRPKAAWOWY30R,EVERYDAY_HEADSPACE,Everyday Headspace,Jul 27,2018-07-27 02:44:25,ANDROID
HSUSER_RQZSRPKAAWOWY30R,EVERYDAY_HEADSPACE,Everyday Headspace,Jul 27,2018-07-27 20:09:37,ANDROID
HSUSER_RQZSRPKAAWOWY30R,MINIS,Refresh,Refresh,2018-07-28 13:59:59,ANDROID
HSUSER_RQZSRPKAAWOWY30R,DISCOVER_SINGLES,End of Day,End of Day,2018-07-30 03:58:30,ANDROID
HSUSER_RQZSRPKAAWOWY30R,DISCOVER_SINGLES,Recovery,Recovery,2018-07-31 03:30:42,ANDROID
HSUSER_RQZSRPKAAWOWY30R,DISCOVER_SINGLES,Recovery,Recovery,2018-08-01 02:03:33,ANDROID
HSUSER_RQZSRPKAAWOWY30R,PACK_GROUP,Sadness,Session 9,2018-08-01 14:04:50,ANDROID
HSUSER_RQZSRPKAAWOWY30R,DISCOVER_SINGLES,Eating,Eating,2018-08-03 01:23:15,ANDROID
