zipcode,liberalism_index
08309,1
08310,0.23118260518042216
08311,0.23118121978813125
08312,0.7921153352836432
08314,0.5806051641055651
08316,0.40187626774847873
08317,0.5520833333333334
08318,0.4966677508813264
08319,0
08320,0.4642375168690958
08322,0.6817621185601481
08323,0.7221054803499986
08324,1
08326,1
08327,1
08328,0.47066781257957724
08329,0.21371610845295053
08330,0.6036587259187656
08332,0.5843745372849286
08334,0
08340,0.9378469810621846
08341,0
08342,0
08343,0.6204430327188174
08344,0.3965018135919906
08345,0.47115384615384615
08346,1
08348,0.30153061224489797
08349,0.16930379746835444
08350,1
08352,0
08353,0
08360,0.6799621288780098
08361,0.565349318531337
08362,0.5176918503040823
08375,1
08401,0.6549687386060811
08402,0.6633002351025299
08403,0.43986526930259523
08404,0.6741587085038654
08406,0.6590025379472042
08409,0
08444,0
08450,0.29526925788824254
08455,1
08501,0.7871129435126893
08502,0.678457791879208
08503,1
08504,0.579208708995223
08505,0.6976790864871685
08510,0.6307863548873055
08511,0.13972999865258445
08512,0.7416770170326242
08514,0.36332937185742714
08515,0.8332313823824709
08517,1
08518,0.6078575170526226
08520,0.775054466760264
08522,1
08525,0.861496550973184
08526,1
08527,0.6453690548730311
08528,0.784588026664868
08530,0.6087930348493541
08533,0.3365141445595769
08534,0.7648768093847671
08535,0.676339912162551
08536,0.8819100813335649
08538,1
08540,0.8068731368983357
08542,0.6681639700032778
08543,0.8979520434110213
08544,1
08550,0.7691358410411584
08551,0.5793480471402639
08553,0.8132860083345987
08554,0.3403237832612739
08555,0.9034407471078776
08556,0.9426541952280305
08557,1
08558,0.7366504008439582
08559,0.6202055618251332
08560,0.7592849814236118
08561,0.883587336594377
08562,0.7896568854803008
08570,0.4464285714285714
08571,1
08572,1
08573,1
08574,1
08575,1
08580,1
08582,0
08590,1
08601,1
08603,0.5454545454545454
08606,1
08607,0.425
08608,0.7779542000204398
08609,0.8432144651618139
08610,0.46052253986358904
08611,0.8414097761085362
08616,0
08618,0.8954728160229846
08619,0.6233215753091271
08620,0.5850635596353447
08625,0
08628,0.7007068604392885
08629,0.916431178898955
08638,0.8775083856537154
08640,0.47338709677419355
08641,0.5577309236947792
08642,1
08645,1
08648,0.7936813907992234
08650,1
08651,0
08670,1
08690,0.514711647111229
08691,0.7074454276988527
08701,0.4488581852873572
08703,1
08704,1
08706,1
08708,1
08720,0.6601371312430215
08721,0.4273978239751805
08722,0.3478362960134741
08723,0.70159741667413
08724,0.5342362653279946
08730,0.5045176086268672
08731,0.36532205422570585
08732,0.6981221509630258
08733,0.46049434087882823
08734,0.6910219180066836
08735,0.5763072862945415
08736,0.6801640353583489
08738,0.3642689321569892
08739,0.7567183355150607
08740,1
08741,0.8241123367095733
08742,0.47085318041991875
08750,0.4822276288873366
08751,0.2278774403288022
08752,0.46968423107199236
08753,0.4735408172292408
08754,0.25712268314937325
08755,0.4341851632176594
08757,0.3872958797611
08758,0.6666882573128095
08759,0.49240399182611566
08780,1
08781,0
08801,0.6056765279992686
08802,0.6708286481640153
08803,0.6765434049726086
08804,0.646782136719896
08805,0.45271238964511695
08807,0.5635123685492094
08808,1
08809,0.5766731416927052
08810,0.6096477602009717
08812,0.664912451859027
08816,0.7667499195217313
08817,0.7551806197517454
08818,0.43984633847797394
08820,0.7806965585787817
08821,0.5945561288027041
08822,0.5694323694432011
08823,0.8590815943254898
08824,0.8297734767415974
08825,0.5722624039921961
08826,0.505256852871643
08827,0.4670792131230231
08828,0.30099249765551733
08829,0.7755832650855192
08830,0.8295475735749822
08831,0.6340662633444359
08832,1
08833,0.6037358216574228
08834,1
08835,0.6000578968002166
08836,0.466944051994179
08837,0.5887725102511062
08840,0.8221402925057523
08844,0.5288235118748709
08846,0.7571853079687771
08848,0.5795820536245694
08850,0.6386765588808493
08852,0.8748618831775467
08853,0.5015502896961554
08854,0.7672779751216876
08855,0.7759573011594574
08857,0.6558992623490237
08858,0.4570502583541838
08859,0.6647915319880914
08861,0.803264983844808
08862,1
08863,0.7431982728920445
08865,0.4931420334023359
08867,0.5900698694258681
08868,1
08869,0.625336669041939
08870,1
08872,0.7776369274019007
08873,0.7751204813060933
08875,0.34508475381355486
08876,0.4753003779347874
08877,1
08879,0.7014898047307916
08880,0.5672823331963283
08882,0.7370271774490357
08884,0.6821084525056834
08885,0.823194056239269
08886,0.6180572113348771
08887,0.4947818115071685
08888,0.8118943556443556
08889,0.48182543042121984
08901,0.8469531219952673
08902,0.8578550698093801
08903,1
08904,0.9378596497539122
08907,0
08933,0
08940,1
08943,0
08972,1
09005,1
09009,1
09010,0.5271599657827203
09011,1
09012,0.5468243177480775
09013,1
09020,0.22023809523809523
09021,1
09032,1
09033,1
09034,1
09045,1
09046,0.8613782153401729
09049,0.8091036936894939
09053,0.8146815536934446
09059,1
09063,1
09067,1
09069,0
09095,1
09096,0.7756333778605335
09102,1
09104,0.7583644278606965
09107,0.9005234381276512
09112,0.8293677558447723
09114,1
09123,0.9137061403508772
09126,0
09128,0.5304552190318549
09130,1
09131,0
09138,1
09139,1
09140,0
09141,1
09142,0.7784687783288008
09143,1
09172,1
09173,0.638949705041659
09177,1
09180,0.6119589076179238
09183,0
09206,0
09213,0.42026444598457935
09220,0
09221,1
09227,1
09242,0
09250,1
09256,0
09263,1
09264,0
09265,1
09300,1
09305,0
09309,0.5716911764705882
09327,1
09354,0.564095928226363
09363,1
09366,0.3297525285130191
09371,1
09403,1
09421,1
09447,0
09454,0
09456,0
09459,0.5315760524788424
09464,0.8498377785573202
09468,0.8549086757990867
09469,0.44304733501098853
09470,0
09474,1
09494,1
09498,0.9173613657395282
09513,1
09542,1
09570,1
09589,1
09603,0.8780967478653943
09606,0.5475609756097561
09608,1
09613,0.5937196307094266
09617,1
09618,1
09620,0.6693118628359592
09621,0
09622,0.8316027259719835
09623,0.5833333333333333
09624,0.5896989192950411
09626,0.7915706391540076
09627,0.38658536585365855
09630,0.5615277861226031
09636,1
09642,1
09643,0
09645,0.498080998831617
09649,0.4394290569758666
09661,1
09701,0.9436184604366801
09702,0.861509675063892
09705,0.6529948554630083
09706,0
09708,1
09710,0.4055253158056896
09714,0.8718680513035352
09715,1
09716,1
09718,1
09719,1
09724,0.7253401360544218
09726,1
09727,1
09728,1
09730,1
09731,1
09734,1
09737,1
09738,1
09739,1
09740,0
09741,0.7097567287784678
09742,0
09744,1
09745,0
09747,0
09751,0.8904326474768056
09752,0.4077743449340182
09754,1
09760,0
09762,1
09777,1
09803,0.8683149489165826
09805,1
09806,1
09808,0.9283714409190675
09809,1
09812,1
09813,1
09816,1
09817,1
09818,0
09820,1
09822,1
09823,0.8394756838905775
09824,0.41555555555555557
09825,0.4926845943482224
09827,1
09828,1
09830,0.7984200989923989
09831,0.7366622574955909
09834,0.8875931376089364
09838,0
09839,0.8491089579644567
09842,0.8476190476190477
09844,1
09845,1
09846,1
09848,1
09853,0.3961864406779661
09859,0
09865,0.6058022355219151
09870,1
09880,0
09890,0.43333333333333335
09892,1
09898,1
09931,0
10000,0.3833069563980368
10001,0.826446355352355
10002,0.9389467783892826
10003,0.879923616560599
10004,0.6470349545159946
10005,0.7587340910512851
10006,0.8855719557180257
10007,0.84348523720937
10008,0.6945358806096529
10009,0.9247287557993362
10010,0.8395530272214905
10011,0.9023711054810452
10012,0.8811625061406795
10013,0.8502132835637455
10014,0.8966579016651094
10015,0.7784374541183381
10016,0.809820386746184
10017,0.7007177814252136
10018,0.81985210247757
10019,0.6991605878697563
10020,0.5648224111422068
10021,0.6986585200054221
10022,0.5823874798317166
10023,0.812729895531304
10024,0.8378590260468701
10025,0.9128319810207389
10026,0.9374190308990662
10027,0.9507619616503967
10028,0.7394891967930047
10029,0.8593206530129821
10030,0.9419154196617101
10031,0.9326980699508853
10032,0.9471155225888839
10033,0.9350041437513208
10034,0.9258427892370172
10035,0.8949143305723151
10036,0.7305786755177005
10037,0.8992624117787479
10038,0.8597348914210627
10039,0.9401302262624605
10040,0.9421419348640374
10041,0.43906123627960714
10042,1
10043,0.20673076923076922
10044,0.9243675251844412
10045,1
10050,0.5797619047619047
10054,1
10055,0.7546640297602332
10058,0
10061,1
10063,1
10064,0.3961864406779661
10065,0.6560907297690339
10066,0
10067,1
10068,1
10069,0.7349385703775815
10070,0
10073,0
10074,0
10075,0.7800781615521137
10076,1
10079,1
10081,0.4583333333333333
10085,0.8081140350877193
10090,1
10100,1
10101,0.7574302202528381
10103,0.4615006891150515
10104,0.614342486435747
10105,0.6776941776511917
10106,0.8161645826721842
10107,0.9624888667746037
10108,0.8591840779363564
10109,0.3771097046413502
10110,0.9035426392687945
10111,0.3855980196812915
10112,0.8598822208069067
10113,0.9726261014889092
10114,1
10115,1
10116,0.6057228289761041
10117,0
10118,0.7452271826603036
10119,0.765961566037764
10120,0.6225229665823725
10121,1
10122,0.8523493460944329
10123,0.7912068365244811
10125,1
10126,1
10128,0.7731498949699604
10129,0.8475359911406424
10130,1
10131,1
10132,1
10133,1
10138,1
10143,1
10146,1
10150,0.7871455598559751
10151,0.6525882548037915
10152,0.4318913209971452
10153,0.6752175027173722
10154,0.3070359216098427
10155,0.3413814486219957
10156,0.868455441302485
10158,0.4316272867804736
10159,1
10160,1
10162,0.8034836022763296
10163,0.6381714955373564
10165,0.7663902282611816
10166,0.7231706092863412
10167,0.4190829129934105
10168,0.6787651129422667
10169,0.478191051672879
10170,0.8322138499382503
10171,0.5810784335195073
10172,0.6262166711758845
10173,1
10174,0.4905335527441872
10175,0.9580724204833736
10176,0.459254089471129
10177,0.8722266774761163
10178,0.23676866176445138
10179,0.640422077922078
10181,1
10185,0.8661039235034806
10196,0
10201,1
10208,0
10210,1
10211,1
10222,1
10235,1
10245,1
10250,1
10258,1
10259,1
10261,1
10268,1
10270,0.41589695271150506
10271,0.6150020918874164
10272,0.6670875420875421
10274,1
10276,0.950707636369438
10279,0.959246789728024
10280,0.8323368221926635
10281,0.4761954105673898
10282,0.631918510562975
10285,0.5656784558483587
10286,1
10301,0.7021867723385591
10302,0.628977120455853
10303,0.6693793452637529
10304,0.5744044966204244
10305,0.656267761029909
10306,0.556819666488338
10307,0.3982972305125392
10308,0.4928900432015727
10309,0.4824419094459882
10310,0.5343878615254234
10311,0
10312,0.3774546142985547
10314,0.569223453101778
10334,1
10340,1
10342,0
10348,0
10349,1
10355,1
10359,1
10383,1
10389,1
10400,1
10402,1
10403,1
10407,1
10409,1
10421,1
10422,1
10428,1
10434,0
10435,1
10451,0.910087075271961
10452,0.9170698525318949
10453,0.704418664807942
10454,0.735780327081839
10455,0.80736678828334
10456,0.8579237835962368
10457,0.9302130543752386
10458,0.8957066726730476
10459,0.95955178618518
10460,0.695989229678254
10461,0.6787666076211754
10462,0.8799781998708953
10463,0.7168170589420538
10464,0.9127246317277803
10465,0.5123978191922528
10466,0.820852546013631
10467,0.8799041332436396
10468,0.6881378325623083
10469,0.7535839830880402
10470,0.4917697121129791
10471,0.8648729790556335
10472,0.7500298406899587
10473,0.8821094888126884
10474,0.8971216759479755
10475,0.797692856125919
10479,1
10483,0.611111111111111
10489,1
10491,1
10501,0.6617571798867169
10502,0.809637257259354
10503,0.9295801605694421
10504,0.7257463113484486
10505,0.4198215368621675
10506,0.6831009079209283
10507,0.8335564748417073
10509,0.7243311235803545
10510,0.7345440910791718
10511,0.4530012795196095
10512,0.6500246254802526
10514,0.7694365990416056
10515,1
10516,0.8558974247145459
10517,0.8771193819833376
10518,0.8093399780054079
10519,0.6221653240331402
10520,0.9219708456130075
10521,1
10522,0.9179256062684528
10523,0.6280965259788069
10524,0.8633988531446406
10526,0.7587412201285677
10527,0.539078073089701
10528,0.671208613119928
10530,0.8372701463357327
10532,0.6846862088981628
10533,0.8195166454426387
10535,1
10536,0.7311106451848204
10537,1
10538,0.7076294917982724
10539,0.5
10540,0.7051188206455128
10541,0.6514659024722924
10542,0.7550968399592253
10543,0.8045161140432477
10545,0.7502560540481191
10546,0.5392167788731824
10547,0.9131859244953842
10548,0.8160940037476114
10549,0.8102442862979577
10550,0.6437398313175039
10552,0.7252079030311418
10553,0.9650969386141277
10557,0
10559,0
10560,0.7122653988321263
10562,0.8030253551514857
10563,1
10566,0.8069585009703284
10567,0.7231320653475197
10568,0
10569,1
10570,0.8247296541388689
10571,1
10573,0.6972695627390959
10575,1
10576,0.7098526674004044
10577,0.6999206281913707
10578,0.27325581395348836
10579,0.7377479227496663
10580,0.6883273300334771
10582,0.3817829457364341
10583,0.7308489843936741
10585,1
10586,1
10587,0.4602272727272727
10588,0.35895531227066707
10589,0.7085730634040581
10590,0.7512084953925615
10591,0.8247700960554799
10594,0.5621883021070386
10595,0.7898377625463142
10596,1
10597,0.5904422303576667
10598,0.6921010414294781
10600,1
10601,0.8078499859397201
10602,0.9041107487771227
10603,0.8310202893767311
10604,0.7956707189236235
10605,0.7472080102812131
10606,0.7580728535865816
10607,0.8560645678564419
10621,1
10623,1
10629,1
10651,0
10662,1
10664,1
10670,1
10680,0
10683,0
10685,1
10700,1
10701,0.809098897634353
10702,1
10703,0.5643631573651153
10704,0.6232317510097787
10705,0.7815275380262481
10706,0.9326147880888302
10707,0.7177432344194845
10708,0.644837242647949
10709,0.7289214520840023
10710,0.6907510909983678
10711,1
10712,1
10713,1
10715,1
10719,1
10728,1
10729,1
10739,1
10742,1
10743,0
10751,1
10752,1
10753,1
10779,1
10789,1
10800,1
10801,0.6725330260302674
10802,0.6109374999999999
10803,0.7323280368959595
10804,0.7336462485923726
10805,0.5363565652855156
10806,1
10810,1
10823,0.575
10825,1
10827,1
10829,1
10840,1
10843,0
10851,1
10852,1
10853,0.4113154172560113
10855,1
10866,1
10890,0
10900,1
10901,0.7815350336660718
10905,1
10910,0
10913,0.5609899075221616
10914,0.9059318741522132
10915,0
10916,0.48345318776174223
10917,0.7313207351356859
10918,0.3932713910020189
10919,0.2926487453107081
10920,0.7783951928800733
10921,0.7009397963968801
10922,0.752123262252006
10923,0.6282777275245822
10924,0.6711274961437906
10925,0.6480708205260439
10926,0.8349103477486479
10927,0.8031159455884058
10928,0.4417215058296311
10930,0.797457334634757
10931,0.4063468992248062
10932,1
10933,0
10938,0
10940,0.7315437794749003
10941,0.4507962845781598
10949,0.09432904583496791
10950,0.5234286415485623
10951,0
10952,0.5238177184828883
10953,1
10954,0.7900082503636113
10956,0.7617247882074452
10958,0.5885887714297549
10959,1
10960,0.9162053707103396
10961,1
10962,0.7565389997972625
10963,0.8734967671279038
10964,0.9086002672380186
10965,0.5611650631643373
10967,1
10968,0.7709235615892903
10969,0.7868885869565216
10970,0.7192292415110993
10973,0.885089966039782
10974,0.2459354156052213
10976,0.682052498607572
10977,0.6356322671818785
10979,1
10980,0.6443234071853229
10981,0.7325916248041916
10982,0.5422240802675585
10983,0.7565818541555688
10984,0.8406377113452586
10985,0
10986,0.8437587229245475
10987,0.6226456194577323
10988,1
10989,0.8074428549863893
10990,0.7153560913554509
10992,0.694695380856337
10993,0.874106595671864
10994,0.6541525752094053
10996,0.8094787336512272
10997,0.5166666666666666
10998,0.6049606533376035
10999,1
11000,0.8575135839158257
11001,0.7236362504378604
11002,0
11003,0.7190015919035218
11004,0.7328917109777203
11005,0.8857130975093261
11009,1
11010,0.5752616158398255
11011,1
11012,1
11013,0
11017,0
11020,0.7835464496056329
11021,0.7418391649065048
11022,0.9038286262536177
11023,0.654381257329785
11024,0.7160490666614883
11026,1
11027,1
11029,1
11030,0.5798865821640594
11038,1
11040,0.6692763375578078
11042,0.6884492595389969
11046,0
11047,1
11050,0.7636395327539892
11055,1
11059,0
11060,1
11061,1
11065,0
11068,1
11073,1
11075,1
11077,1
11078,1
11080,1
11081,1
11083,0
11093,1
11096,0.528906136444635
11099,0
11101,0.8477853674995235
11102,0.9012826500354973
11103,0.8956152267393492
11104,0.9454514690861389
11105,0.8616626063345367
11106,0.8283320657586071
11109,0.920961196112329
11111,0.5694454254545661
11118,0
11130,1
11153,1
11156,1
11160,1
11161,1
11163,1
11191,1
11192,1
11200,1
11201,0.9177526660058496
11202,0.9536401703073663
11203,0.9362920952004459
11204,0.5688790330401943
11205,0.9230040853415316
11206,0.9019778923453993
11207,0.6826093582155286
11208,0.7759535507563744
11209,0.6463884416080198
11210,0.7292216351887005
11211,0.903100030653962
11212,0.9136521079006835
11213,0.8650860679912936
11214,0.7147782533347447
11215,0.9391609635649016
11216,0.9842682943427192
11217,0.9650440768724342
11218,0.9210827143795817
11219,0.5828743049010481
11220,0.7935704972493027
11221,0.8759742969750814
11222,0.9247714155514302
11223,0.5582985243432281
11224,0.44668821265731584
11225,0.9372713677206774
11226,0.9378476713454424
11227,1
11228,0.6592995188611955
11229,0.6439710557513381
11230,0.7150848491846583
11231,0.9334065432696814
11232,0.8853681900658452
11233,0.9546692258039869
11234,0.6680642956974088
11235,0.6612162998778448
11236,0.8507748078619106
11237,0.9183610481337829
11238,0.9710582843446474
11239,0.8153558515013298
11241,0.9570666586306653
11242,0.9323882946956761
11243,1
11244,0
11245,1
11247,1
11249,0.8528961079898884
11255,1
11264,1
11267,1
11277,1
11279,1
11281,1
11308,0
11312,1
11318,1
11320,1
11332,1
11338,1
11339,1
11352,0.261066398390342
11354,0.7312858655719271
11355,0.8217934966227946
11356,0.6645755979417919
11357,0.6979252737963386
11358,0.7276393342657487
11359,1
11360,0.8204728456085764
11361,0.7535959728774742
11362,0.754816688855415
11363,0.776614134465216
11364,0.7668921443422901
11365,0.829490598872922
11366,0.6602096976293784
11367,0.7481356283183834
11368,0.6899438031374932
11369,0.7962551022143731
11370,0.7765714517132136
11372,0.8814058202252888
11373,0.7043971537880134
11374,0.7575669826093823
11375,0.8024335504363265
11377,0.7466499022543405
11378,0.7481728552185349
11379,0.5110659517955956
11380,1
11383,1
11385,0.7738671232710959
11386,0.6264613309352518
11387,1
11388,1
11395,1
11411,0.9022582942587818
11412,0.9132551370419669
11413,0.9462554052560586
11414,0.7890797695454899
11415,0.8348810211638974
11416,0.7543291343037019
11417,0.7164987558597322
11418,0.8479930028856286
11419,0.828769027687188
11420,0.7167289394112982
11421,0.7166710715094766
11422,0.9270297798518705
11423,0.7065549686706629
11424,0
11425,1
11426,0.7363446941816078
11427,0.6876713800431955
11428,0.6847126381115239
11429,0.7736893653423251
11430,0
11431,1
11432,0.6357978796526872
11433,0.8818102059678248
11434,0.8201913234250804
11435,0.795604810563037
11436,0.960146391391409
11438,1
11439,1
11441,1
11442,0.6766213638531235
11445,1
11453,0
11456,1
11460,1
11463,1
11497,1
11501,0.5480699691875379
11503,1
11504,0
11507,0.6678168627926636
11509,0.5753379534216392
11510,0.7328062291447683
11512,1
11514,0.69226237408269
11516,0.4593619883904975
11518,0.6075719459112144
11520,0.7543716149199964
11524,0
11526,0
11530,0.5275758564820812
11538,0
11542,0.7649161093608079
11543,1
11545,0.6909174701630162
11547,0.7701110804787833
11548,0.6709850877270248
11550,0.8249683507999268
11551,0.7142857142857142
11552,0.7049922849585609
11553,0.6439174377367038
11554,0.685741684335653
11556,0.7523961822580599
11557,0.6746729975725885
11558,0.2679067235872128
11559,0.3742727544763207
11560,0.553845554565469
11561,0.610950567538092
11563,0.6828853412082855
11565,0.5757525895236113
11566,0.7372933258688723
11567,1
11568,0.6779828355919264
11569,0.6923137971929566
11570,0.7117991775339831
11571,0.5833333333333333
11572,0.7102885676226626
11573,0.5220588235294118
11575,0.9006996840786756
11576,0.7044251380835941
11577,0.7531790094725603
11579,0.8558271256595279
11580,0.6757104327400558
11581,0.7537204703828273
11582,0.3711876134505131
11583,0
11590,0.7318688905639125
11592,1
11596,0.6904603891950676
11598,0.5598855927833307
11599,1
11620,1
11621,1
11630,1
11632,1
11636,1
11637,1
11691,0.6172298514790241
11692,0.9272313936214113
11693,0.5678712481568843
11694,0.6724062800630266
11695,0
11697,0.1228977359366733
11701,0.5734410534518881
11702,0.6620178158621389
11703,0.67356107962021
11704,0.6006048144504363
11705,0.5353307856382163
11706,0.6212554071337082
11707,0.5243161094224924
11709,0.6958033594611489
11710,0.7057942103671119
11713,0.7293564982617706
11714,0.6467003503327566
11715,0.4677099399034734
11716,0.4139909616755485
11717,0.49170088249102395
11718,0.48169013641351954
11719,0.6150941908825615
11720,0.6585994239282292
11721,0.8162349600400176
11722,0.5136004881022831
11724,0.5594712829030197
11725,0.5921819240347713
11726,0.6827135150302592
11727,0.6381484337456977
11728,1
11729,0.4775661811385228
11730,0.702762421498117
11731,0.5420796986882056
11732,0.526370114054644
11733,0.6234294548039649
11735,0.6242050594607381
11738,0.5922757071641813
11739,0.5624690556295778
11740,0.7086073198636693
11741,0.6403245736931591
11742,0.6180542463660333
11743,0.682011786558864
11745,0
11746,0.652902354323147
11747,0.6661262953264733
11748,1
11749,0.5130723973997173
11750,0
11751,0.680073317149079
11752,0.4653289030950095
11753,0.7136202338869877
11754,0.41950941636905276
11755,0.6339973351884584
11756,0.6317636857225957
11757,0.6554170267140281
11758,0.5259812297835529
11759,0.4583333333333333
11760,0
11761,1
11762,0.5528080215097763
11763,0.4582653158567529
11764,0.6775167514567069
11765,0.572776668698504
11766,0.6366504212518019
11767,0.6345791256408122
11768,0.6848738088551656
11769,0.44780894072784005
11770,0.8811588890875499
11771,0.582481322376382
11772,0.6339571073829637
11773,1
11776,0.5679381896806002
11777,0.7552565896685235
11778,0.7405418989235214
11779,0.6594183014619358
11780,0.49966232936434996
11782,0.7195985914784698
11783,0.46695680295051567
11784,0.6551414440221842
11786,0.7266761633372051
11787,0.6593308677921055
11788,0.5954381411103384
11789,0.7581270011291247
11790,0.7350371223449489
11791,0.710661271964344
11792,0.758378016399721
11793,0.5576981872161381
11794,1
11795,0.625557462341461
11796,0.7736655660111784
11797,0.6166395117142464
11798,1
11799,0
11801,0.6316032945844496
11802,1
11803,0.740146701003343
11804,0.7958957320656649
11819,1
11850,1
11895,0
11901,0.746725982861155
11904,1
11909,0
11912,0
11930,0.7045757305023295
11931,0.7350891841137663
11932,0.765546388144217
11933,0.5923426717330841
11934,0.5374208353213399
11935,0.6489851022373412
11937,0.7581269305555688
11938,0
11939,0.7119292652460056
11940,0.6513613512305592
11941,0.7699711395936972
11942,0.6149101498022361
11943,1
11944,0.8975133950570443
11946,0.6580189976729693
11947,0.8169203995961529
11948,0.7113954412689023
11949,0.6456320591286874
11950,0.6525126113931656
11951,0.6477015766820404
11952,0.3347128559221571
11953,0.7498370646764994
11954,0.7999017101179196
11955,0.46685211202011895
11956,0.9764486070161892
11957,0.9384001214054292
11958,0.5668819111960067
11959,0.5686755113307463
11960,0.7563389089877407
11961,0.5852905620972614
11962,0.9108709391007286
11963,0.8292267218001839
11964,0.8417023032037725
11965,0.8137357909452972
11967,0.4812360839041968
11968,0.6705904336075741
11969,0.7712309640224733
11970,1
11971,0.6747209175549583
11972,0.6801883520659623
11973,1
11975,0.8826350355526169
11976,0.7638147874556503
11977,0.7767838399317435
11978,0.7006713464284179
11980,0.7145163400870793
12000,1
12001,0
12007,0.28055555555555556
12008,1
12009,0.7726352803078577
12010,0.4797182864873323
12012,1
12015,0.8932381125588508
12016,1
12017,0.4271478946695469
12018,0.8045091194635795
12019,0.7386346446532404
12020,0.6083628559671451
12023,0.9107840482810876
12024,1
12025,0.7523338664008365
12027,0.7468321849483854
12028,0.9182318460945863
12029,0.8634708077121084
12031,0.43689991322360316
12032,0.47695587994095456
12033,0.5934197601757653
12035,0.231359649122807
12036,1
12037,0.7561567715332513
12040,1
12041,0.35386494282058056
12042,1
12043,0.5289258964998103
12045,0.5563613160444145
12046,0.3161204236510716
12047,0.6862538370884893
12051,0.4564165958110318
12052,0.73625173370319
12053,0.46785653881122624
12054,0.8289974149579677
12056,0.37380113580286284
12057,0.7213942578966344
12058,0.5564770262943888
12059,1
12060,0.8426709160261631
12061,0.7051141807356646
12062,0.8915322240154625
12063,0.33831902052609714
12064,0.6059590815688376
12065,0.679336484356857
12066,0.6469917086934116
12067,0.407016178084598
12068,0.7318967051703624
12069,0
12070,0.6255860693936973
12071,0.40898753369272234
12072,0.600126211857213
12073,1
12074,0.5325057142203796
12075,0.8411872177086106
12076,0.8707485625829279
12077,0.7407189912279143
12078,0.5262715247287849
12082,0.8755781062266419
12083,0.43375970831424393
12084,0.7361379393130538
12085,0.7150488709133804
12086,0.837618832436422
12087,0.6197870017913121
12089,1
12090,0.6434788475372957
12092,0.3473769381303628
12093,0.806878815419252
12094,0.7981373857347515
12095,0.6216624817324042
12101,1
12103,1
12106,0.5327766435161447
12107,1
12108,0.2044878879985263
12110,0.7667376596435588
12111,0
12113,0
12115,1
12116,0.8945378937209002
12117,0.6689141023254279
12118,0.6982448435703229
12120,0.7120078548190933
12121,0.9114544831404738
12122,0.5733555488623372
12123,0.6834173417990981
12124,0.9634017316370695
12125,0.6504864065839675
12128,0.7311227544910179
12130,0.41494820711269365
12131,0
12132,0.40334056020733655
12134,0.6237394778070515
12136,0.6835686339309637
12137,0.8527745805535952
12138,0.686970897311517
12139,0
12140,0.8360498531881142
12141,0.0709438660076403
12143,0.5968965932064916
12144,0.6489174106041361
12147,1
12148,0.4589966911531349
12149,0.35059924028817463
12150,0.7971071405196675
12151,0.9319252004034613
12152,0
12153,0.431909212283044
12154,0.6369050279052215
12155,0.7155405405405405
12156,0.7451273176509026
12157,0.5426669736823327
12158,0.7604797291793259
12159,0.8142131700348775
12160,0.39493355481727577
12161,1
12164,0
12165,0.8836294299893416
12166,0.6354166666666666
12167,0.5055576365997403
12168,0.9632893819301549
12169,0.4967983051621555
12170,0.8590786308369831
12173,0.8550281538925311
12174,0.9682006725709265
12175,0.6291071245558505
12176,0.39819104735230654
12177,1
12180,0.719235499895071
12181,1
12182,0.7442972591035931
12183,0.7679836941162161
12184,0.7153165925108036
12185,0.3925387032310284
12186,0.7265496053519873
12187,0.586715592237887
12188,0.6028018786112069
12189,0.7903755943975543
12190,1
12192,0.7477811868779458
12193,0.35242772829606056
12194,0.5416666666666666
12195,1
12196,0.7382253146741575
12197,0.6211011116595221
12198,0.6570357650485483
12201,0.7912371199310951
12202,0.8826813808354221
12203,0.7750616780032072
12204,0.6768566660551306
12205,0.6982743620901385
12206,0.9175210003727794
12207,0.7737254743657035
12208,0.9114459141025822
12209,0.9431874088381417
12210,0.8731840804429423
12211,0.6079187957865382
12212,0.4755244755244755
12220,1
12222,1
12224,1
12230,0
12233,0
12234,1
12248,1
12260,1
12261,1
12276,1
12277,0
12300,1
12301,0.3110332670833954
12302,0.6159825719446659
12303,0.8016421561038078
12304,0.6989075673309588
12305,0.850820534203572
12306,0.4198876337789958
12307,1
12308,0.811079157681055
12309,0.6783056067769508
12313,0
12314,0
12326,1
12333,0
12344,0
12345,0.4024754048995525
12347,1
12354,1
12360,1
12364,0
12371,0
12381,1
12389,1
12401,0.7436514426200553
12402,0.8038226093693319
12404,0.9479934994606217
12405,0.299618320610687
12406,1
12407,1
12409,0.9786208444629743
12410,0.6947036931297371
12411,1
12412,1
12413,0.17768796876730486
12414,0.6850796284781779
12416,0.8712645385268364
12417,0
12418,0.43840094168779425
12419,0.7087005204979371
12420,0.8490128375954491
12421,0.66125
12422,1
12423,0.4684542895453523
12424,0.6281967918226901
12427,0.9131692999451341
12428,0.5816260637795169
12429,1
12430,0.4752635245375717
12431,0.5861656336088155
12432,1
12433,0.9703455625704048
12434,0
12435,0
12436,1
12438,1
12439,1
12440,0.9600786769868142
12441,0.7254475846209365
12442,0.856759642445806
12443,0.719658408745709
12444,0.6303973415843147
12446,0.8926643192462245
12448,0.7825719116337202
12449,0.7089304306030794
12450,1
12451,0.7017642531227833
12452,1
12453,0.33537269297440603
12454,0.7637359275575134
12455,0.6426576438041243
12456,0.7870987698813127
12457,0.9746588503961885
12458,0.6737179487179487
12459,0.5726627883241477
12460,1
12461,0.9576822401817496
12463,0.7282614512853421
